id,original_text,lang,retweet_count,original_author,sentiment_class
1.24E+18,"Happy Mother's Day to Claire, Brianna, Marsali & Jenny and all the other amazing mummies out there who celebrate today (though let's be honest, we should celebrate mummies all day every day!)!!! #MothersDay #Outlander pic.twitter.com/FttOYcLbe4",en,0,ErikaKurre,-1
1.25E+18,Happy Mothers Day to my Great Aunty Joyce who is self isolating!! She has been my rock for the last few years! Cant wait until this is all over! Please shout her out xxx @thismorning @Schofe @hollywills #ThisMorning #MothersDay #SelfIsolation #coronavirus pic.twitter.com/B7ymh22nQZ,en,0,memeantenna,-1
1.25E+18,Thank you for all the beautiful replies. Happy mothers day especially to those finding it hard today for any reason. Have a look at the amazing pics in the replies. They may help. https:// twitter.com/EmmaDixon_EU/s tatus/1241639280440639488 …,en,0,ItsIndiaGift,-1
1.24E+18,"We wish a Happy Mother’s Day to all our beautiful, gracious and lovely mothers. May the Lord strengthen you and give you long life to reap the fruits of your labour. #MothersDay #HappyMothersDay #AgapeLagos pic.twitter.com/asjiu4hb07",en,0,iamucheagbo,0
1.25E+18,Happy Mothers' Day . Looking forward to seeing some more of your daughter's theatrical creations over the next few weeks. I'll be mostly dressing up in PPE and FFP3 masks,en,0,LToddWood,1
1.25E+18,"HAPPY MOTHER'S DAY to all our Afro Queens We're sending our love to each and everyone of you on Mother's Day. By the way, anybody know what 'Mama Medaase' means? Gritinz | Celebrate your culture #mothersday #ghana #africa #women #africanwomen #independence #african #party pic.twitter.com/8T0CbARKrH",en,0,pressagents,0
1.24E+18,"To all the women in my life, I wish you a Happy #Mothers Day today #grateful . Do not despise your mother when she is old by practising physical distance but not social distance… https://www. instagram.com/p/B-CdoHpFJx6c 5TdCoig1zZGQOGnjCP408URm2Q0/?igshid=1kbo41g6qmrhn …",en,3,MaconOccMed,0
1.25E+18,A VERY HAPPY MOTHERS DAY TO THE MOST WONDERFUL BEAUTIFUL LOVING SUPPORTIVE MUM I AM BLESSED AND THANKFUL TO HAVE YOU AS MY MUM. YOU ARE NY ROCK. YOU MEAN THE WORLD AND MORE TO ME YOU SUCH A STRONG LADY AND MY HERO. YOU STRIVE THROUGH LIKE A WARRIOR I AM BEYOND PROUD OF YOU MUM pic.twitter.com/nDu6e7rxU3,en,0,MoM_Mastering,-1
1.24E+18,"Happy Mother’s today and everyday! To all the front line workers, thank you from the bottom of our hearts stay safe. #MothersDay #StayAtHome #FlattenTheCuve #coronavirus #COVIDー19 #weddings #brides pic.twitter.com/xTdJ9A79Jw",en,0,BethanySchweitz,0
1.25E+18,Massive Happy 1st mothers day to this beaut! Seeing how amazing she is at being a mum already makes me feel so lucky and realise how ive done alright and shes still mega lucky to have me! Rosie Smith aka Mega mum https://www. instagram.com/p/B-Cmpofnbgt/ ?igshid=1e81nblhgzdf3 …,en,0,SandraRoseCards,1
1.25E+18,Happy mothers day to my dear wife and mother of my awesome kids faithedward07 you are indeed an amazing piller of the P7dynasty. https://www. instagram.com/p/B-DRxF-gyM0/ ?igshid=14b21gorq9g4d …,0.520995318,en,0,0
1.25E+18,"""A mother is a mother still, the holiest thing alive.” —Samuel Taylor Coleridge. Happy Mothers Day from all of us at @iopeneye Photo Credit - Chris Van der Vorm #HappyMothersDay2020 #iOpenEye #MothersDay #MrsF #HearWord #DocumentaryFilm pic.twitter.com/i0AdPZqJX8",en,0,KelansQuest,1
1.25E+18,"Happy Mothers Day everyone, hope you had a fantastic day and thank you teachers for all your hard work this past year. You've really brought out the best in S.x",en,0,LToddWood,0
1.24E+18,"Happy Mother's Day! This year, we've asked all the Mums at Workforce to share photos of themselves with their children. Hope you enjoy our little slideshow and we wish all Mothers out there a great day! #mothersday pic.twitter.com/c3xF0ReZG2",en,1,ShahsFangirl,-1
1.25E+18,"Happy #mothersday to the most wonderful and amazing Mummy becky.ayres80 x @Crosby, Merseyside, United Kingdom https://www. instagram.com/p/B-CoQjoHlBT/ ?igshid=1hv2422e3df6o …",en,4,Toast2Champaine,1
1.25E+18,"I know it's a bit late but want to wish a happy Mothers Day to the greatest mum ever. Wouldn't be where I am today without you, everything that's happening in the world hope you was able to have an amazing day. I… https://www. instagram.com/p/B-C8UVip5vt/ ?igshid=p4edl51ujozo …",en,1,BabyMDoctor,1
1.25E+18,Happy Mother’s Day to all Mums out there. I’m late in posting today because I’ve just woken up from my gin-fuelled Mother’s Day Breakfast. #MothersDay #tigergin #ginfluencer #QuaratineLife,en,0,kita_callister,1
1.24E+18,Chocolate Eclairs with vanilla creme patisserie. Quite happy with the result for a first try of chox in about 10 years #baking #eclair #pipingskills #chocolate #Ewansbakery #chox #mothersday https://www. instagram.com/p/B-CY4T6J3DCu xHG1e7tZzVKOChIiqDvEB6fZU00/?igshid=122ecvzbqhusa …,en,0,MomNhers,1
1.25E+18,"Happy Mothers Day to my little mum and all the mums out there today. Also sparing a thought for anyone who is missing theirs, I will never take for granted just how lucky I am #HappyMothersDay pic.twitter.com/5hEcAYPOcK",en,0,Gabby_Spnatural,-1
1.25E+18,Happy Mothers Day Mummy @SarahBlank_9 have a great day you deserve it love Bradley & Betsy Happy Mothers Day to The Wife hope you liked your presents. Was going to treat you to a fancy meal out but closed. Oh well the thought was there xx #MothersDay #Mummy #Wife pic.twitter.com/2UFkMxRKlj,en,0,JennysNoodle,1
1.25E+18,"Good morning and Happy day 1 lockdown! My apologies for the abrupt end of convo Saturday. My son came home, I made food and we watched a movie+then Mothers Day . Plus I'm as flaky as they come! Hope your day isn't too long and on and on and on... Have a good un",en,0,huntsvillepage,0
1.25E+18,"Wishing all our wonderful mums, mummies, aunts, grandmas, nanas, nannies, grannies a super Happy Mothers Day ! We hope you are being spoiled rotten pic.twitter.com/nFQzj3UB68",en,0,cindycmurray,1
1.25E+18,Happy UK Mother's Day to all mothers wherever you are #HonoringMumsMamasMoms #MothersDay https:// twitter.com/meghanxharry/s tatus/1241740404401352704 …,en,0,momstsmodel,0
1.24E+18,"Wishing all the mothers, single mothers, step mothers, grandmothers and great grandmothers a Happy Mother's Day! We hope you're taking this time to relax and enjoy the day. How are you spending your Mother's Day? #MothersDay2020 #mothersday #reitly #business #finance #mum pic.twitter.com/48uQ3pSAT0",en,0,MoM_Mastering,1
1.24E+18,Happy #MothersDay to all mothers in the world. Keep your mum safe. Stay at home. We must protect our loved ones and stop the spread of #Coronavirus #StayHomeSaveLives #MothersDay @cerliaprissy @RecehCoinID @i0Sn0w,en,0,BubbaJM5,0
1.25E+18,"To all the selfish ignorant people going out having fun, I hate you all. I left a care package on my parents doorstep, knock and walk back 10 feet just to say happy mothers day and look after them. I want to hug my parents but I cant, i am doing my part. DO YOURS ! #covid19UK",en,0,StaciaDaniel,1
1.25E+18,Happy mothers day x Especially to my wonderful mum who I can't be with today I love you sooooooo much xxxx And see you soon fingers crossed xx #MothersDay #mothersday2020 #MotheringSunday pic.twitter.com/FreB5xtZj8,en,0,djmotionsicness,-1
1.25E+18,Happy Mothers Day to all the amazing Mums out there! Everyone here at Ionic Recruitment wishes you a wonderful day! #happymothersday #2020mothersday #behappy #flowers #beauty #ilovemymum #smile pic.twitter.com/LoPocVq2AY,en,0,TnTgraphicsWs4L,0
1.25E+18,This is the only image I have left of my late mother who was a dedicated Catholic. Happy mothers Sunday to all the mothers in the world #motherssunday #mothersday #AgboClan #AgboEmpire #UcheAgboClan #mother https://www. instagram.com/p/B-UolRYDaaP/ ?igshid=1hcsakeo6g7lf …,en,0,takiwahki09,-1
1.24E+18,Day 5 Social Distancing: Just got to see my mum and dad for 5 minutes as I had some stuff for them. I popped them in the boot of their car (they’re in isolation) and then we spoke through the window. At least I got to say Happy Mothers Day in person,en,0,Sara_Magner,1
1.24E+18,Happy Mother’s Day to the women who gave me life . #mothersday #mothersday2020 #socialdistancing #covid_19 #mum https://www. instagram.com/p/B-CX793pFOQ/ ?igshid=bsgwr0s1t8hs …,en,0,NiyllS,-1
1.25E+18,When the only way to wish your Great Grandma happy Mother’s Day is through the window on the phone. Take care of your families through these tough times #MothersDay I love you Mama Bobby happy Mother’s Day #family pic.twitter.com/uRF8bUtrYm,en,0,J_2themax,1
1.25E+18,"Special Happy Mothers Day Celebration to the mother of my children, OMARICHA-AGILITY. You are a blessing to me and our children. I LOVE YOU SO MUCH. #EngrMartinAgbili #FireChiefEngrAgility #OmarichaAgility pic.twitter.com/jFpRz50zUn",0.623645802,en,1,0
1.25E+18,Happy #MothersDay to my beautiful mum. Let’s spare a thought for those incredible mothers who are out there caring for others today - thank you! #KeepYourMumSafe . pic.twitter.com/eiMmtEMza8,en,0,risenarise,1
1.25E+18,"Hey World, here's our lil Gizmo Shanahan rocking the cutest curls and breaking hearts at only 2 days old! Shes currently soaking up the sun chilling to Lyric fm with her mammy @ecshanahan . To all the mums, happy mothers day , we'll get to see each other very soon! #Mothersday pic.twitter.com/Dc8DUq3Biy",en,0,jim_coslett,0
1.25E+18,I had a dream where it was either someones birthday or just some type of celebration. I asked sanders if it was mothers day . I looked up the date but nope thats may 10th LOL he quickly realizes its 3/22 and its Ong Noi’s Birthday. Oh how Andrew misses you! Happy Birthday,en,2,andreaanderegg,0
1.25E+18,My brother has just made a 365 mile round trip with my niece to go and sit on the wall outside my parent's house to say ' Happy Mother's Day' to our mum. And I can't stop crying Huge love to all mums today #MothersDay #mothersday2020,en,0,MoM_Mastering,0
1.25E+18,We love you auntie @tw_adesuwa you are indeed a mother and you made this show worth watching We would miss you. Happy mothers day #Ultimate_LoveNG #ultimatloveng #Bolar #HappyMothersDay pic.twitter.com/73zij6CF8k,en,0,ItsIndiaGift,1
1.24E+18,"I’m thinking of everyone today either mothers who have lost children, those who’ve lost mothers, those with strained mother/child relationships, mothers who decided not to be mothers and those yearing to be a mother, I could list many more. Happy Mother’s Day! #MothersDay",en,0,maremade50,0
1.25E+18,"Under normal circumstances I wish I could say Happy Mothers Day but for everyone else wish your wonderful, strong, beautiful mothers a healthy and safe Mothers Day - from a distance. I was taught many lessons but mainly resilience. We will get through this! #MotheringSunday pic.twitter.com/SZ3D3unJmK",en,0,ThisNest,0
1.25E+18,Happy Mothers Day to all our Mammies @Ballyfermot @Tallaght https://www. youtube.com/watch?v=pf9VM6 OowVw&feature=share&fbclid=IwAR0Oo00Xdwd-hKZn8x2eilHdzodQIRGZJD1QdpHn5zccgNyzg1LtOXEOIVI …,en,0,beckyTMCC,1
1.25E+18,"Your mum deserves to be wished Happy #MothersDay today. She doesn't deserve to spend the next month fighting for her life, so.... DON'T be a #Covid_Idiot . DON'T visit your mum on Mother's Day. DO call her!",en,0,MikeyJerome,0
1.25E+18,"To all the hat wearing, tear dabbing, veil holding, shape throwing Mothers of the Brides and Grooms Happy Mother’s Day! . . . . . #sheffieldweddingphotographer #sheffieldweddingphotography #mothersday … https://www. instagram.com/p/B-CxgHKHEMk/ ?igshid=1fybogivns36v …",en,0,JunesHale,1
1.25E+18,"https:// m.youtube.com/watch?v=gW5dZK _J-cM … Sophie and I doing a little yoga session together. Happy Mother’s Day. Their little smile is worth all the nappy explosions, the cold cups of tea - and even the nine months without wine! #MothersDay #lockdown",en,8,andreaanderegg,-1
1.25E+18,It’s almost like you take some pleasure out of being spiteful. What would have been wrong with saying Happy Mothers Day and keeping the rest of your poison to yourself? pic.twitter.com/Tp5ml00Vtt,en,0,DoLo_ScorPioKiD,-1
1.24E+18,You would have been an amazing Mum. Keep on resting Catherine. We love and miss you. Happy Mother’s Day to me #MothersDay pic.twitter.com/hylWBDTHoY,en,3,PKellenbarger18,0
1.25E+18,Happy mothers day mummy. I hope you have had a good day with lots of smiles and laughter. I love you to the moon and back From: Athena pic.twitter.com/IS3gfbqFux,en,0,wyann,0
1.25E+18,"MOTHER'S DAY! We'd like to wish all of our customers a very Happy Mother's Day, from everyone at Silvertown Taxis. #MothersDay #Sunday pic.twitter.com/FWGXOuRPWM",en,0,LToddWood,-1
1.25E+18,"@theresa_may just wanted to wish you a happy #MothersDay . Thank you for being the nation's mother while at No.10. Like every mother putting her children first, despite not wanting Brexit, you tried to deliver what the nation's children voted for. Thanks ",en,0,RIZEcareer,-1
1.25E+18,"I'm happy that your mum is out of quarantine and doing better! We don't have Mothers Day until May 10th here in Canada, wish your mum a happy Mothers Day for me!",0.951521051,6,0,0
1.25E+18,It’s Mother’s Day in the UK so Happy Mother’s Day to all the mums I know including my own Mum in France and my mother-in-law yv7823 hope you are all celebrating at home #mothersday #happymothersday … https://www. instagram.com/p/B-DCbYRBPMM/ ?igshid=ut0e55uip6s8 …,en,6,TVGrimReaper,0
1.24E+18,"Happy Mothers Day ! We're sharing the love today for all the mums out there and everything they do to love and support us. Tell us, what's your favourite thing about your mum? Photo credit: @abcdiagnosis #mothersday pic.twitter.com/G3uGKS6Nbf",en,0,imyoungdonald,0
1.25E+18,"How am I attacking women? Just say Happy Mothers Day and leave it at that. Why the need to have a poorly disguised dig at trans women? If you don’t like trans women, fine, your choice. I’m no advocate either way, I just thought the tweet was mean.",en,0,TrendingNowGift,0
1.25E+18,"Happy Muvva's Day to janedavis13! She introduced me to such things as Elton John, sticky bread, marmite and tuna pasta. Imagine the world without those! . #mothersday #pinupgirl #mumsday #momsofinstagram #sunday … https://www. instagram.com/p/B-DB2N0AhhN/ ?igshid=pab449cgoyhp …",en,0,breezekiss,0
1.25E+18,Happy #MothersDay to all of the wonderful mothers out there as we all do our best during these unprecedented times. Please remember our National Helpline 1800 77 8888 is available 24/7. pic.twitter.com/HiXfI34qU3,en,1,mementoes4u,1
1.25E+18,Happy mothers day everyone. I've been baking. I'd send you all slice if I could xx #happymothersday #quarantinecake https:// ift.tt/2QyqdXy pic.twitter.com/8XjYnvUGiT,en,1,JewelryName,0
1.25E+18,Wow! Nice one! Great photo of mum and auntie having a great day out courtesy of #pompey a few years ago. Happy #MothersDay Ma Chitty https:// twitter.com/Pompey/status/ 1241650826394787840 …,en,0,ShopEspwa,0
1.25E+18,Happy Mother's Day Maria Luisa Garcia Bartolomeu and all the mothers out there. https://www. youtube.com/watch?v=94SIN6 8qgSI … #MothersDay #vinteum #Familia21,en,0,islsnacshop,1
1.24E+18,"In my mind i kept on hugging & telling my mum happy mothers day ,but i could not just say the word,my typical angry mood was the reason. I really want her to know i love her, she is everything to me. I dedicate this to my mum for always putting up with me @Johnnydrille #ForMamaNG pic.twitter.com/nIWbNSAQJG",en,0,LToddWood,-1
1.24E+18,"The one morning I don't come on here right after i wake up & there's OT7 pictures MOM I HOPE YOU ENJOYED YOUR MOTHER'S DAY BREAKFAST! I WAS LATE TO THE OT7 IS HAPPY PARTY BECAUSE I WAS COOKING IT! ...but it's ok, happy mothers day to all the moms",en,0,BabyMDoctor,0
1.25E+18,Anyone who says Mums can do anything clearly hasn’t tried robbing a bank with mine... Happy Mother’s Day! #MothersDay pic.twitter.com/QPdYoqRvqP,en,0,LToddWood,-1
1.25E+18,"Happy Mums Day, Carol. Please enjoy your special day. Thanks for all you do for so many others. I know how much your family fancies you—and for good reason...Cheers! #mumsday #MothersDay #mothersday2020 pic.twitter.com/w3tJJBCUQl",0.737728468,en,0,0
1.25E+18,أمي أجملُ مافي هذه الدنيا #يوم_الأم #happy _ mothers_day #علوم_الدار 21/3/2020 @Abu Dhabi Media https://www. instagram.com/p/B-Co7pMJNOf/ ?igshid=1dzyz9s0j6vrv …,-0.363577246,en,0,0
1.25E+18,"Happy Mothers Day to all the powerful Mamas and Mamas to be in the house. __________ With all that's going on, the World will not celebrate as usual but we must take a moment to celebrate ourselves while staying… https://www. instagram.com/p/B-DIyvhFW12/ ?igshid=13pqlwsgxwmti …",en,2,howarths63,0
1.24E+18,Happy mothers' day ! Thank you to those amazing workers in health and care going to work instead of spending the day with loved ones #letspulltogethertostayapart,en,3,sistecbd,0
1.24E+18,"Happy mother's Day to my mum and every mum in the country. It's a trying time, but it will be over soon. #happymothersday #mothersday #motheringsunday #covid_19 #stayhome https://www. instagram.com/p/B-CUo_zhP7g/ ?igshid=1v997j7oqdguq …",en,0,Funtasticdayy,0
1.25E+18,"dandad: Mum’s the word. From the soppy to the downright silly, here are our favourite creative campaigns that pay homage to the hardest job in the world. Happy Mothers Day . https:// fal.cn/37de8 pic.twitter.com/HOGPjFJujg https:// twitter.com/dandad/status/ 1241726355131305985 …",en,0,LanaDT,0
1.25E+18,Happy #MothersDay to my beautiful nan. Its been almost 13 years since you left and I miss you so much every day. I hope grandad is spoiling you up there and cracking his dad jokes,en,0,qwikad_buy_sell,-1
1.25E+18,You can tell you’re young and don’t understand lol. Your significant other always says Happy Mothers Day or Father’s Day to the mother/father of their children lol.,en,0,GotMommyBrain,-1
1.25E+18,Happy mothers day #motherearth often taken for granted but without you nothing is possible! I hope the #masses reset their chain of thought and actions during this time. #gratitude #mother #planet #earth #thoughts … https://www. instagram.com/p/B-DJt4QAUVp/ ?igshid=11uah5ioeym9o …,en,0,sasha_sweeps,-1
1.24E+18,Happy mothers day to all the mums out there and heres to the goverment stop putting all bad stuff on tv about the virus at least talk about good stuff more please,en,0,LoveluK77651882,1
1.24E+18,"During difficult times, let's not forget the positive things in our lives. Happy Mother's Day to all of the amazing mothers in the world! #HappyMothersDay #MothersDay #LawFirm #Mothers #Family pic.twitter.com/KyVwwX83q5",en,0,LToddWood,-1
1.25E+18,"Happy Mothers Day to both my mum, and to my little boys Mama. Sorry there are no fresh flowers on the table today - Alex and I will make it up to you. xx #flowers #mothersday https:// ift.tt/2JjEGmp pic.twitter.com/wJ9iCeGHHI",en,0,clairemdesigns,-1
1.25E+18,Happy #MothersDay to in my opinion one of the most incredible mothers to exist @MrsAnneTwist . Your gentle eyes & eternal mother love can even be felt by us. Thank you for blessing us with your two exceptional children & for being the best mother anyone could imagine. Stay safe xx pic.twitter.com/0c8X6WB7Pv,en,0,LToddWood,-1
1.25E+18,"Happy Mother’s Day to all the mothers out there but especially to the main Ma Mary I have a lot to thank you for, especially my sense of style which you can see here... #mothersday pic.twitter.com/dho3WKXfpX",en,14,DonnaEverything,1
1.25E+18,"To the moms we have, moms we've lost and moms we've choosen, we say Happy Mother's Day! Thanks for being awesome. #mothersday #motheringsunday #boookman #bookmaniac #bibliophiles #eachforequal #bookreader … https://www. instagram.com/p/B-C2zkTAuEo/ ?igshid=16taivbbrf08o …", ereience. My has something I mentioned no e!!,-0.364329931,0.061439379,0
1.24E+18,"Before I used to appreciate people saying Happy Mothers Day to me but since Zaon turning Heavenly 10, It seems as though it’s getting abit harder to accept",en,2,okayest_momma,1
1.25E+18,"To all the wonderful Mums around the world, Happy Mother's Day Lovelies xxx #TheGeorgeMichaelStory #MothersDay #Lovelies4Help #StaySafe pic.twitter.com/l93gZbJMH4",en,1,TVTango,0
1.24E+18,Happy mothers day to all you awesome mums out there! Hope you all are safe and well and we all you for all the awesome things you do for us! X #mothersday #gamers #love #soulrisegaming https://www. instagram.com/p/B-CWnzRnT78/ ?igshid=17nocnfeg0wy4 …,en,0,lshank,-1
1.25E+18,my mum got angry at me for not wishing her a happy mothers day . happy mothers day to the woman who banned me from watching my favourite youtuber because he's slightly overweight.,en,0,LToddWood,0
1.25E+18,"HAPPY MOTHERS DAY #moreblessings #happymothersday #oluwaisinvolved #myheros #menthol #GodisAble #mycelebrities @Pittsburgh, Pennsylvania https://www. instagram.com/p/B-DFXcQH_qz/ ?igshid=1ws9ydg4840hj …",en,0,LToddWood,0
1.25E+18,Happy #MothersDay to all our Na Fianna Mammies - Lá na Máthar faoi shonas do gach aon Mamaí de chuid CLG Na Fianna #staysafe #Social_Distancing #NaFiannaAbu pic.twitter.com/p4b2TcScoV,-0.510665101,en,0,0
1.24E+18,"Happy Mothers Day to all Everton mums. As we all know, they are the best mums in the world A different kind of Mothers Day for the majority, but all for the greater good Stay in and stay safe #UHTPodcast #EFC #COYB #Everton pic.twitter.com/ysimfOY4Rk",en,0,MMC264,0
1.25E+18,Just spent a 2 hours setting my mother home working station. Thank you #coronavirus A bit late late but a very happy mothers day to her! pic.twitter.com/MZWdtrwAfL,0.513197469,1,0,0
1.25E+18,Check out my Gig on Fiverr: sing shower happy birthday song or any message https://www. fiverr.com/share/kLEe9g #テセウスの船 #5baje5minute #Covid_19india #SokağaÇıkmaTürkiye #JanataCurfew #MothersDay #ChildishGambino #ノクチル,en,0,LiveGoodProduct,-1
1.24E+18,"Happy Mother’s Day to all you wonderful mums out there. Whether you’re running baths, packing lunches, being a taxi driver, cooking dinners or ironing clothes – you're doing just fine. Tag a mum to tell them you think they’re doing a damn good job! #MothersDay #MotherlyLove pic.twitter.com/tqAxEk9UXc",en,0,gildthegarden,1
1.25E+18,My mum just said she wanted a glass of ribena that was ‘quite weak and very cold’ and then went ‘just like me really’ happy mothers day part 2,en,0,JustCallmePiink,0
1.25E+18,Happy Mother's Day to all the wonderful mums out there! We love and appreciate you every day not just today. #mothersday #mothersday2020 #thankyou #bekind #mum #wellbeing pic.twitter.com/dAHHjoe9Eg, pink Peruvian opal! via,0.100597834,0.36001483,0
1.24E+18,Happy mothers day to all the amazing mum's out there!!! Shoutout to the amazing Mum's that Stream!!! @BluefishTV @itsAmalyy @Vixenxx @legendsqueeniee,en,0,ButterflysAttic,0
1.24E+18,Happy Mother’s Day to this absolute legend You are always there supporting us in everything we do and we couldn’t do any of it without you!! You are our biggest fan and we are yours!! we love you more #mothersday #mybestfriends #legend #firefighter #mum #lucky pic.twitter.com/tiEKt72ZTC,en,0,andreaanderegg,-1
1.25E+18,"Today Is Mothers Day In The UK. I Just Would Like To Take The Time Out To Say Happy Mothers Day To My Mom AKA ""Mama Lioness"" & To All Other Queens Out There Who Are Blessed With The Title Mother & Role Of Being A… https://www. instagram.com/p/B-CoEcIgR8q/ ?igshid=b5weypi1n8fz …",en,0,badbball,-1
1.24E+18,Happy Mother's Day to all the amazing mums out there!!! . . #mothersday #amazingmums #motherslove #celebrationcake #cake #Tamworth #cakedecorating #cakedesign https://www. instagram.com/p/B-Cb82EBiwD/ ?igshid=1qsod34s1mqvk …,0.468755767,en,0,0
1.25E+18,Happy mother's day y'all!! I have been blessed an hour of fresh air with a few of my family in the sunshine! The rest involves vid chat! Love them all & i feel so lucky to have so much love xx #MothersDay #mothersday2020 #COVIDー19 #StayAtHomeChallenge #SocialDistancing pic.twitter.com/IrMDDq7yfS,en,0,Toyalynn7,-1
1.24E+18,Happy Mother’s Day From us all at Irmak BBQ we would like to wish you all a beautiful day. We are open from 3PM taking extra care with your collections & deliveries. Order Online for delivery at: http://www. irmakbbq.co.uk Call: 01582814180 #IrmakBBQ #MothersDay pic.twitter.com/nPAzd2N0vb,en,0,LToddWood,0
1.25E+18,Happy #MothersDay Cat Mum. I hope you & Macy are having a relaxing day together. My sibs & I have given our mum some cuddles but no card. We’ll have some zoomies later & make a mess instead. to Macy,0.421176683,en,0,0
1.25E+18,Happy mother's day to all swim mums! Hope you've all had a lovely day! #creatingchampions #mothersday #swimming #ycbc #yorkmums #swimmums pic.twitter.com/2GlVLYWFnd,en,0,BethanySchweitz,0
1.25E+18,"Happy Mother's Day throwback to much more sociable times, which will soon return. I'm still certain I was smiling in this picture too #mothersday @Georgian Restaurant, Harrods https://www. instagram.com/p/B-DEsUtDQ4wT NhvRIN4WuD7whFi1a3L1i_B8k00/?igshid=1jol6w6wv4uh0 …",en,0,BirthInjuryCtr,1
1.25E+18,Happy Mother’s Day • • • #mothersday #family #2020 #lovemyfamily #lovinglife #funtimes #uniteforever #nothingcanbreakus https://www. instagram.com/p/B-CvK23Bhil/ ?igshid=4pp9d22ofdfs …,en,0,miamimerchant,0
1.25E+18,To my mom my sister my sister's in law Happy happy mothers day with u all wish u gudhealth all be safe love uWajah akan menciumWajah akan mencium @PendekarCrypto @Arwan35237123 @DavidGettman3 Gudluck,en,0,LToddWood,-1
1.25E+18,"Been up to great grandmas and grandads grave today, it’s where my Mommar is going to be laid to rest, it’s was so peaceful, I sat, cried but then remembered the happy times we had together. Miss you so much #MothersDay",en,0,monkey_viral,0
1.25E+18,That I was paranoid that its my birthday and Mothering Sunday was gonna steal the day but now Corona virus is.... happy Mothers Day Mama David. God bless you real good.,en,0,MoM_Mastering,1
1.24E+18,"To all the mum's HAPPY MOTHERS DAY , STAY SAFE. PEACE RETWEET THIS MESSAGE . THANK YOU https:// twitter.com/TheRoseCommuni 1/status/1241646298035621889 …",en,0,MEDIABOXSTORE,1
1.25E+18,HAPPY MOTHERS DAY . I LOVE THIS SONG SO MUCH. A TRUE LIFE STORY. THIS IS MY BEST SONG EVER https:// audiomack.com/song/odumodubl vck/real-modu …,en,0,cbear1314,0
1.25E+18,Happy mothers day to the best mummy for our boy we love you so much and thank you for everything you do for us @dl_1872 pic.twitter.com/sSl0nFF8e5,en,0,s_magicshop20,0
1.25E+18,THE INTERIORS NRD STUDIO | HAPPY MOTHERS DAY #TheInteriorsNRD #HappyMothersDay2020 ”There is no influence so powerful as that of the mother.” —Sara Josepha Hale... Happy Mother’s Day mom & to all the mothers around the world! Lots of light Natasha #TheInteriorsNRD pic.twitter.com/0wET3BXtfl,en,1,babybum_store,-1
1.24E+18,"@TheMavShow tiny baby may not be here yet (or may we never know) but I just wanted to say Happy mothers day ! You'll be an amazing mum and I wish you a safe, fast and painless delivery",en,0,elalspaugh,1
1.25E+18,"My mum, @mjbnolan ,pictured here with yours truly in 1983 Retired nurse&HSE staff who this week answered the call up for staff to return to the frontlines. She also dropped caramel squares at my door today-she's an all round legend. Happy Mothers Day , Mum! #HappyMothersDay2020 pic.twitter.com/zcpSGOX3hE",en,0,chestnutcrochet,1
1.24E+18,Happy #MothersDay to all you wonderful mums out there - enjoy your special day! Hope they remembered to buy you your favourite #EatReal snack! #vegan #freefrom14 #plantbased #healthiersnacking pic.twitter.com/pkhOsj6Ad2,0.900668471,en,0,0
1.25E+18,Check out Collections Happy Mothers day [Limit]! Available for the next 2 days via @Teespring : https:// tspr.ng/c/collections- happy-mothers-day …,en,0,reaim_us,-1
1.24E+18,Happy Mothers Day to all the Hockey Mums out there... A BIG thank you from us for running the players around and supporting them. #StaySafe #StayFit Hockey will be back to an astro near you before your know it. #ExtraordinaryTimes pic.twitter.com/iI0HP0F7Lf,0.166666202,en,0,0
1.25E+18,"Happy mothers day to my amazing, funny, strong, kind, caring positive hardworking mum I am so very proud of you #mum #mothersday #proud #kind #fumny #brave #love #laugh #inspire #pilatesonline #bekind … https://www. instagram.com/p/B-DaT-hh4Rq/ ?igshid=cy9a86tlvsii …",0.710958564,en,0,0
1.24E+18,Happy Mother's Day to all of those wonderful mums out there. This year certainly feels different - check out our guide on how to celebrate Mother's Day during Social Distancing here https:// oxon.ankle-biters.co.uk/mothers-day-so cial-distancing/ … #mothersday2020 #mothersday #SocialDistance #coronavirus #COVIDー19 pic.twitter.com/bRAklTXetm,en,1,PKellenbarger18,-1
1.25E+18,People supporting only thali banging ignoring the cry for the aid asked by the people on the frontline And The ones who conveniently avoid helping their mother (or father or spouse) at home and post Happy Mothers Day on Facebook once a year. They are the same. #ThaliBajao,en,0,kristen_katz,1
1.25E+18,"To all teachers and staff, have a happy mothers day . Stay safe, thinking of you all and thanks very much for your help and support at this time x",en,0,matilda2850,0
1.25E+18,Happy Mother's Day to all. It has been a strange one. Stay safe everyone. #mothersday #happymothersday #staysafe #coronavirus #coronavirusuk #isolation #veggie #vegetarian https://www. instagram.com/p/B-DXJ6BBwNu/ ?igshid=xhm2ty4glplz …,en,0,holynamesociety,0
1.24E+18,My beautiful boy coming to say happy mothers day ... oh and what have you got @Nangreaves https://www. instagram.com/p/B-CdZBLpu1ES DNFKard3g9TJf_LQIXXiZ9M_rs0/?igshid=1cy56142cm4kh …,en,0,LToddWood,1
1.24E+18,Happy Mother’s @natalinabailey Couldn’t ask for a better mummy for our Lola-rose than you xxx #bestmummy #motherdaughter #mothersday pic.twitter.com/IQVqTuiMKs,en,0,mementoes4u,-1
